island,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,sex,species
0.5264513468960071,-0.11177678527492717,0.47486646484560585,0.07199560028301355,-1.0103602720018052,-1.0383279828647594,Chinstrap
-0.9172193569631464,-1.0942138917624094,0.47486646484560585,-1.1519296045282168,-0.3283175552231035,0.9630868246861536,Adelie
0.5264513468960071,0.7409044769594921,-0.38510396127847313,-0.1439912005660271,-1.1033660970170827,-1.0383279828647594,Chinstrap
-0.9172193569631464,0.4443196900953461,-1.3968338743656223,1.1519296045282168,0.8497562283037448,-1.0383279828647594,Gentoo
0.5264513468960071,-0.9459214983303371,0.7783854387717498,-1.1519296045282168,-0.7003408552842135,0.9630868246861536,Adelie
-0.9172193569631464,-0.9829945966883559,0.019588003956387264,-1.5119076059432848,-0.5143292052536586,0.9630868246861536,Adelie
-0.9172193569631464,0.5740755343484104,-1.7509393439461254,0.9359428036791763,0.8807581699755039,-1.0383279828647594,Gentoo
0.5264513468960071,-2.0395778998918743,-0.5368634482415442,-1.6558988065093119,-1.6303991054369884,-1.0383279828647594,Adelie
0.5264513468960071,-0.5195808672131281,1.5877693692414705,-0.5039692019810948,-0.8243486219712501,0.9630868246861536,Adelie
1.9701220507551604,-0.24153262952799145,0.6772124474630351,-0.43197360169808136,0.04370574483800644,0.9630868246861536,Adelie
0.5264513468960071,0.29602729666327376,-0.08158498735232739,-0.43197360169808136,-0.7003408552842135,-1.0383279828647594,Chinstrap
-0.9172193569631464,-1.186896637657455,-0.5874499438959024,-1.295920805094244,-1.4133855137346742,-1.0383279828647594,Adelie
-0.9172193569631464,-1.1683600884784469,1.4360098822783978,-0.7919516031131492,0.04370574483800644,0.9630868246861536,Adelie
0.5264513468960071,0.29602729666327376,0.07017449961074548,-0.5759648022641084,-0.7623447386277319,-1.0383279828647594,Chinstrap
1.9701220507551604,-1.594700719595656,0.17134749091946014,-0.7919516031131492,-0.6383369719406952,-1.0383279828647594,Adelie
-0.9172193569631464,-1.1498235392994376,0.7277989431173933,-2.087872408207393,-1.3203796887193968,-1.0383279828647594,Adelie
0.5264513468960071,-1.5020179737006103,0.6772124474630351,-1.0799340042452032,-1.3823835720629152,-1.0383279828647594,Adelie
-0.9172193569631464,2.87260763254554,-0.08158498735232739,2.087872408207393,2.275845545204666,0.9630868246861536,Gentoo
1.9701220507551604,0.3145638458422818,0.8795584300804644,-0.2879824011320542,-0.08030202184903021,0.9630868246861536,Adelie
-0.9172193569631464,1.1116354605396743,-1.0933149004394775,1.7278944067923254,0.9737639949907814,0.9630868246861536,Gentoo
0.5264513468960071,-1.5020179737006103,-0.03099849169796916,-1.0079384039621897,-0.6383369719406952,-1.0383279828647594,Adelie
1.9701220507551604,-0.18592298199096333,1.0313179170435374,-0.2879824011320542,-0.8863525053147685,0.9630868246861536,Adelie
-0.9172193569631464,0.48139278845336486,-0.9415554134764046,1.295920805094244,1.2217795283648547,0.9630868246861536,Gentoo
0.5264513468960071,-1.8727489572807925,-0.03099849169796916,-1.1519296045282168,-1.0103602720018052,-1.0383279828647594,Adelie
-0.9172193569631464,0.666758280243456,-1.0933149004394775,1.0799340042452032,0.6637445782731898,-1.0383279828647594,Gentoo
0.5264513468960071,0.37017349337930994,0.5254529604999623,-1.6558988065093119,-1.19637192203236,-1.0383279828647594,Chinstrap
-0.9172193569631464,0.42578314091633673,-0.7897959265133326,1.439912005660271,0.9737639949907814,0.9630868246861536,Gentoo
0.5264513468960071,1.3340740506877828,1.0313179170435374,-0.5759648022641084,-0.7003408552842135,0.9630868246861536,Chinstrap
-0.9172193569631464,0.20334455076822822,-0.38510396127847313,1.5839032062262983,2.1518377785176295,0.9630868246861536,Gentoo
-0.9172193569631464,0.37017349337930994,-1.0427284047851202,1.0079384039621897,1.097771761677818,0.9630868246861536,Gentoo
-0.9172193569631464,-0.1488498836329459,-1.9026988309091972,0.5759648022641084,0.22971739486856144,-1.0383279828647594,Gentoo
0.5264513468960071,1.4082202474038203,1.5877693692414705,-0.5039692019810948,-0.5453311469254177,0.9630868246861536,Chinstrap
-0.9172193569631464,0.4443196900953461,-1.85211233525484,0.647960402547122,0.41572904489911644,-1.0383279828647594,Gentoo
0.5264513468960071,-0.5566539655711455,0.17134749091946014,-0.7919516031131492,-0.3903214385666219,0.9630868246861536,Adelie
0.5264513468960071,-0.0005574902008722445,1.2842503953153248,-0.35997800141506775,0.22971739486856144,0.9630868246861536,Adelie
-0.9172193569631464,0.40724659173732736,-0.688622935204617,1.0079384039621897,1.0357678783342996,0.9630868246861536,Gentoo
0.5264513468960071,0.9633430671076006,1.3854233866240395,0.1439912005660271,-0.20430978853606688,0.9630868246861536,Chinstrap
0.5264513468960071,0.9448065179285926,0.5254529604999623,-0.43197360169808136,0.22971739486856144,0.9630868246861536,Chinstrap
1.9701220507551604,-1.5576276212376372,-0.08158498735232739,-0.8639472033961627,-1.0723641553453236,-1.0383279828647594,Adelie
0.5264513468960071,0.20334455076822822,-0.2839309699697567,-0.7199560028301355,-1.19637192203236,-1.0383279828647594,Chinstrap
0.5264513468960071,1.3711471490458016,0.7783854387717498,-1.0079384039621897,-1.19637192203236,0.9630868246861536,Chinstrap
1.9701220507551604,-0.5010443180341188,0.6772124474630351,0.07199560028301355,-0.421323380238381,0.9630868246861536,Adelie
-0.9172193569631464,1.7233415834469743,-0.688622935204617,1.295920805094244,1.5938028284259647,0.9630868246861536,Gentoo
-0.9172193569631464,1.1857816572557105,-0.9921419091307628,1.0799340042452032,0.9737639949907814,-1.0383279828647594,Gentoo
-0.9172193569631464,0.6296851818854372,-1.0933149004394775,1.2239252048112303,0.911760111647263,-1.0383279828647594,Gentoo
0.5264513468960071,0.42578314091633673,0.7277989431173933,-0.7919516031131492,-0.9483563886582869,-1.0383279828647594,Chinstrap
-0.9172193569631464,0.4999293376323729,-0.8909689178220472,1.0079384039621897,1.1597756450213363,0.9630868246861536,Gentoo
-0.9172193569631464,0.258954198305255,-1.7509393439461254,0.9359428036791763,0.539736811586153,-1.0383279828647594,Gentoo
0.5264513468960071,0.35163694420030056,0.8795584300804644,-0.43197360169808136,-0.08030202184903021,-1.0383279828647594,Chinstrap
-0.9172193569631464,0.9448065179285926,-0.9921419091307628,1.439912005660271,2.585864961922258,0.9630868246861536,Gentoo
1.9701220507551604,-0.7049463590032192,0.42427996919124766,-0.43197360169808136,-1.19637192203236,-1.0383279828647594,Adelie
1.9701220507551604,-1.186896637657455,1.334836890969683,-0.21598680084904068,-0.8863525053147685,0.9630868246861536,Adelie
0.5264513468960071,1.0004161654656194,0.9301449257348227,-0.07199560028301355,-0.5143292052536586,0.9630868246861536,Chinstrap
-0.9172193569631464,1.167245108076701,-0.9415554134764046,1.6558988065093119,1.655806711769483,0.9630868246861536,Gentoo
1.9701220507551604,-0.9829945966883559,0.22193398657381835,-0.7199560028301355,-1.165369980360601,-1.0383279828647594,Adelie
-0.9172193569631464,-0.4454346704970906,-1.2450743874025503,0.647960402547122,0.6017406949296714,-1.0383279828647594,Gentoo
-0.9172193569631464,1.2970009523297654,-0.43569045693282954,1.3679164053772574,2.213841661861148,0.9630868246861536,Gentoo
0.5264513468960071,-1.2239697360154738,0.6772124474630351,-0.1439912005660271,0.3227232198838389,0.9630868246861536,Adelie
1.9701220507551604,-1.7615296622067376,0.019588003956387264,-0.8639472033961627,-1.2583758053758785,-1.0383279828647594,Adelie
0.5264513468960071,-1.4278717769845741,-0.08158498735232739,-0.43197360169808136,-1.1033660970170827,-1.0383279828647594,Adelie
0.5264513468960071,-0.9644580475093465,0.8289719344261081,-0.7919516031131492,-0.7623447386277319,-1.0383279828647594,Adelie
-0.9172193569631464,0.3145638458422818,-1.4980068656743377,1.295920805094244,0.6017406949296714,-1.0383279828647594,Gentoo
-0.9172193569631464,-0.3527519246020451,1.18307740400661,-0.2879824011320542,0.07470768650976561,0.9630868246861536,Adelie
0.5264513468960071,1.463829894940847,1.7901153518589,0.647960402547122,0.725748461616708,0.9630868246861536,Chinstrap
-0.9172193569631464,1.0004161654656194,-0.4862769525871878,2.0158768079243794,1.9658261284870746,0.9630868246861536,Gentoo
0.5264513468960071,-0.8161656540772728,0.3736934735368894,-0.5759648022641084,0.04370574483800644,0.9630868246861536,Adelie
0.5264513468960071,0.5184658868113823,-0.2839309699697567,-0.647960402547122,-1.8784146388110619,-1.0383279828647594,Chinstrap
-0.9172193569631464,0.3887100425583193,-1.346247378711265,0.5759648022641084,0.725748461616708,-1.0383279828647594,Gentoo
-0.9172193569631464,-0.8347022032562822,0.27252048222817477,-1.0799340042452032,-0.8863525053147685,-1.0383279828647594,Adelie
-0.9172193569631464,1.2413913047927372,-0.7392094308589753,1.799890007075339,1.2217795283648547,0.9630868246861536,Gentoo
1.9701220507551604,-0.8161656540772728,0.626625951808677,-0.7919516031131492,-0.3903214385666219,0.9630868246861536,Adelie
-0.9172193569631464,0.9262699687495832,-1.346247378711265,0.7919516031131492,0.5087348699143939,-1.0383279828647594,Gentoo
0.5264513468960071,-0.5566539655711455,0.47486646484560585,0.2879824011320542,0.10570962818152477,0.9630868246861536,Adelie
0.5264513468960071,0.9077334195705739,1.18307740400661,0.647960402547122,-0.3283175552231035,0.9630868246861536,Chinstrap
1.9701220507551604,-0.5937270639291643,-0.18275797866104204,-0.7199560028301355,-0.6383369719406952,-1.0383279828647594,Adelie
0.5264513468960071,1.463829894940847,0.47486646484560585,0.0,-0.20430978853606688,0.9630868246861536,Chinstrap
1.9701220507551604,-0.2971422770650183,1.7901153518589,-0.2879824011320542,0.3537251615555981,0.9630868246861536,Adelie
0.5264513468960071,-1.4093352278055649,0.42427996919124766,-1.3679164053772574,-1.3203796887193968,-1.0383279828647594,Adelie
0.5264513468960071,-0.5937270639291643,0.8795584300804644,-1.2239252048112303,-0.3903214385666219,0.9630868246861536,Adelie
0.5264513468960071,0.48139278845336486,0.3736934735368894,-0.43197360169808136,-1.1343680386888417,-1.0383279828647594,Chinstrap
0.5264513468960071,-1.5020179737006103,0.323106977882533,-0.43197360169808136,-0.9483563886582869,-1.0383279828647594,Adelie
-0.9172193569631464,-0.24153262952799145,-1.4980068656743377,0.5759648022641084,0.6017406949296714,-1.0383279828647594,Gentoo
0.5264513468960071,-0.7234829081822273,1.486596377932756,-0.07199560028301355,-0.2973156135513444,0.9630868246861536,Adelie
-0.9172193569631464,0.16627145241020946,-0.8909689178220472,1.3679164053772574,1.0357678783342996,0.9630868246861536,Gentoo
-0.9172193569631464,-0.6493367114661911,0.8289719344261081,-0.5759648022641084,-0.5143292052536586,0.9630868246861536,Adelie
-0.9172193569631464,-0.5751905147501549,1.4360098822783978,0.1439912005660271,0.6327426366014306,0.9630868246861536,Adelie
-0.9172193569631464,1.0189527146446287,-0.5874499438959024,1.7278944067923254,1.8418183618000379,0.9630868246861536,Gentoo
0.5264513468960071,-0.2971422770650183,-0.23334447431540026,-1.0079384039621897,-1.0723641553453236,-1.0383279828647594,Chinstrap
0.5264513468960071,1.1301720097186836,0.8289719344261081,0.07199560028301355,-0.5143292052536586,0.9630868246861536,Chinstrap
1.9701220507551604,-0.0005574902008722445,0.42427996919124766,0.647960402547122,-0.2663136718795852,0.9630868246861536,Adelie
0.5264513468960071,-0.5566539655711455,0.9301449257348227,-1.3679164053772574,-0.9793583303300459,0.9630868246861536,Adelie
0.5264513468960071,-0.6122636131081737,0.8795584300804644,0.5039692019810948,0.10570962818152477,0.9630868246861536,Adelie
-0.9172193569631464,1.1857816572557105,-0.6380364395502597,1.7278944067923254,1.469795061738928,0.9630868246861536,Gentoo
0.5264513468960071,1.4452933457618378,1.18307740400661,0.35997800141506775,-0.3283175552231035,0.9630868246861536,Chinstrap
0.5264513468960071,-2.224943391681965,-0.8403824221676899,-0.9359428036791763,-1.4443874554064335,-1.0383279828647594,Adelie
0.5264513468960071,-1.2795793835525004,0.47486646484560585,-1.6558988065093119,-0.3903214385666219,0.9630868246861536,Adelie
-0.9172193569631464,2.03846291949013,-0.5874499438959024,2.087872408207393,2.027830011830593,0.9630868246861536,Gentoo
0.5264513468960071,-1.3907986786265554,0.626625951808677,-1.2239252048112303,-0.9173544469865277,-1.0383279828647594,Adelie
-0.9172193569631464,0.18480800158921884,-1.346247378711265,0.43197360169808136,1.0357678783342996,-1.0383279828647594,Gentoo
1.9701220507551604,-0.9273849491513277,0.7783854387717498,-1.439912005660271,-0.5763330885971768,0.9630868246861536,Adelie
-0.9172193569631464,1.3340740506877828,-1.4980068656743377,1.2239252048112303,1.3457872950518914,0.9630868246861536,Gentoo
-0.9172193569631464,0.42578314091633673,-1.0933149004394775,1.0799340042452032,0.6017406949296714,-1.0383279828647594,Gentoo
-0.9172193569631464,1.5009029932988658,-0.03099849169796916,1.943881207641366,1.469795061738928,0.9630868246861536,Gentoo
-0.9172193569631464,-1.0200676950463732,0.019588003956387264,-0.1439912005660271,-0.5763330885971768,-1.0383279828647594,Adelie
0.5264513468960071,1.1116354605396743,0.3736934735368894,-0.7919516031131492,-1.0103602720018052,-1.0383279828647594,Chinstrap
-0.9172193569631464,0.8335872228545377,-0.5874499438959024,2.087872408207393,1.9658261284870746,0.9630868246861536,Gentoo
-0.9172193569631464,0.6482217310644466,-1.346247378711265,1.0079384039621897,1.469795061738928,0.9630868246861536,Gentoo
0.5264513468960071,1.1301720097186836,0.7783854387717498,-0.21598680084904068,-0.5453311469254177,-1.0383279828647594,Chinstrap
-0.9172193569631464,-0.16738643281195395,0.9301449257348227,-0.2879824011320542,0.6947465199449488,0.9630868246861536,Adelie
0.5264513468960071,1.463829894940847,0.9301449257348227,-0.2879824011320542,-0.08030202184903021,0.9630868246861536,Chinstrap
-0.9172193569631464,-1.1498235392994376,0.7277989431173933,-0.5759648022641084,-1.5993971637652293,-1.0383279828647594,Adelie
0.5264513468960071,-0.6122636131081737,0.626625951808677,-0.43197360169808136,-0.3903214385666219,0.9630868246861536,Adelie
-0.9172193569631464,0.2218810999472363,-1.7509393439461254,0.647960402547122,0.10570962818152477,-1.0383279828647594,Gentoo
-0.9172193569631464,-0.5566539655711455,0.9807314213891809,-0.9359428036791763,-0.14230590519254854,0.9630868246861536,Adelie
0.5264513468960071,1.5935857391939114,1.334836890969683,-0.2879824011320542,-0.607335030268936,0.9630868246861536,Chinstrap
-0.9172193569631464,-0.3898250229600638,1.18307740400661,-0.07199560028301355,-0.20430978853606688,0.9630868246861536,Adelie
-0.9172193569631464,0.9262699687495832,-1.194487891748192,1.3679164053772574,1.1597756450213363,-1.0383279828647594,Gentoo
-0.9172193569631464,0.5740755343484104,-0.8403824221676899,1.0079384039621897,0.9427620533190222,-1.0383279828647594,Gentoo
1.9701220507551604,-1.001531145867364,0.9301449257348227,-0.43197360169808136,-0.9483563886582869,-1.0383279828647594,Adelie
-0.9172193569631464,0.4999293376323729,-1.4474203700199797,1.0079384039621897,0.7877523449602264,-1.0383279828647594,Gentoo
0.5264513468960071,-0.2971422770650183,0.07017449961074548,-1.0079384039621897,-1.0723641553453236,-1.0383279828647594,Chinstrap
-0.9172193569631464,-0.13031333445393653,-1.3968338743656223,1.2239252048112303,0.47773292824263475,-1.0383279828647594,Gentoo
0.5264513468960071,-0.8532387524352916,0.323106977882533,-0.9359428036791763,-1.1343680386888417,-1.0383279828647594,Adelie
-0.9172193569631464,0.20334455076822822,-0.688622935204617,1.0079384039621897,1.3457872950518914,0.9630868246861536,Gentoo
-0.9172193569631464,-0.3898250229600638,-1.85211233525484,0.647960402547122,-0.08030202184903021,-1.0383279828647594,Gentoo
-0.9172193569631464,0.8521237720335471,-1.0427284047851202,1.5119076059432848,1.4077911783954096,0.9630868246861536,Gentoo
1.9701220507551604,-0.8903118507933103,1.7395288562045434,-0.7919516031131492,-0.7003408552842135,0.9630868246861536,Adelie
1.9701220507551604,-0.9459214983303371,-0.03099849169796916,-0.7199560028301355,-1.4443874554064335,-1.0383279828647594,Adelie
0.5264513468960071,-0.3527519246020451,0.6772124474630351,-1.5119076059432848,-0.8243486219712501,-1.0383279828647594,Adelie
-0.9172193569631464,-0.2786057278860089,-1.7509393439461254,0.8639472033961627,0.911760111647263,-1.0383279828647594,Gentoo
0.5264513468960071,1.1487085588976917,1.4360098822783978,-0.2879824011320542,-1.1343680386888417,0.9630868246861536,Chinstrap
-0.9172193569631464,1.0189527146446287,-1.0933149004394775,1.0799340042452032,0.6637445782731898,0.9630868246861536,Gentoo
-0.9172193569631464,0.4443196900953461,-1.194487891748192,1.1519296045282168,1.2217795283648547,-1.0383279828647594,Gentoo
-0.9172193569631464,1.0930989113606648,-0.9415554134764046,1.3679164053772574,1.655806711769483,0.9630868246861536,Gentoo
0.5264513468960071,-1.2610428343734925,-0.18275797866104204,-0.647960402547122,-1.5063913387499517,-1.0383279828647594,Adelie
1.9701220507551604,-1.5205545228796198,-0.2839309699697567,-0.7919516031131492,-1.4443874554064335,-1.0383279828647594,Adelie
-0.9172193569631464,1.0930989113606648,-0.43569045693282954,2.087872408207393,1.8418183618000379,0.9630868246861536,Gentoo
0.5264513468960071,-0.6493367114661911,0.019588003956387264,-1.0079384039621897,-0.9173544469865277,0.9630868246861536,Adelie
0.5264513468960071,-1.1127504409414188,0.22193398657381835,-1.0079384039621897,-0.9793583303300459,-1.0383279828647594,Adelie
1.9701220507551604,-1.0200676950463732,2.0430478301306874,-0.7199560028301355,-0.5143292052536586,0.9630868246861536,Adelie
1.9701220507551604,-1.9654317031758382,0.9301449257348227,-0.7919516031131492,-0.7623447386277319,-1.0383279828647594,Adelie
1.9701220507551604,0.35163694420030056,2.19480731709376,-0.5039692019810948,-0.018298138505511888,0.9630868246861536,Adelie
0.5264513468960071,0.4628562392743555,0.323106977882533,-0.5759648022641084,-0.5143292052536586,-1.0383279828647594,Chinstrap
0.5264513468960071,-0.8347022032562822,0.8289719344261081,-0.7919516031131492,0.47773292824263475,0.9630868246861536,Adelie
-0.9172193569631464,0.07358870651516393,-1.2450743874025503,0.9359428036791763,0.7877523449602264,-1.0383279828647594,Gentoo
-0.9172193569631464,-0.16738643281195395,-1.346247378711265,0.5039692019810948,0.29172127821207977,-1.0383279828647594,Gentoo
-0.9172193569631464,0.8521237720335471,-1.548593361328695,0.647960402547122,0.29172127821207977,-1.0383279828647594,Gentoo
-0.9172193569631464,0.20334455076822822,-1.7003528482917671,1.0079384039621897,0.6637445782731898,-1.0383279828647594,Gentoo
-0.9172193569631464,0.4443196900953461,-1.346247378711265,0.8639472033961627,0.22971739486856144,-1.0383279828647594,Gentoo
0.5264513468960071,0.4999293376323729,-0.3345174656241149,-0.8639472033961627,-0.7003408552842135,-1.0383279828647594,Chinstrap
0.5264513468960071,1.2413913047927372,0.9301449257348227,0.647960402547122,-0.14230590519254854,0.9630868246861536,Chinstrap
-0.9172193569631464,0.258954198305255,-1.346247378711265,0.7919516031131492,0.6637445782731898,-1.0383279828647594,Gentoo
-0.9172193569631464,-0.019094039379881616,-1.8015258396004827,0.5039692019810948,0.1677135115250431,-1.0383279828647594,Gentoo
-0.9172193569631464,1.3711471490458016,-0.43569045693282954,2.087872408207393,1.5938028284259647,0.9630868246861536,Gentoo
-0.9172193569631464,1.0004161654656194,-0.5368634482415442,1.6558988065093119,1.7798144784565197,0.9630868246861536,Gentoo
-0.9172193569631464,-0.056167137737900365,-1.6497663526374098,0.5039692019810948,0.10570962818152477,-1.0383279828647594,Gentoo
0.5264513468960071,1.5009029932988658,0.8289719344261081,-0.2879824011320542,-0.9483563886582869,0.9630868246861536,Chinstrap
0.5264513468960071,1.1857816572557105,1.2336638996609683,0.0,-0.20430978853606688,0.9630868246861536,Chinstrap
0.5264513468960071,-0.334215375423037,2.0430478301306874,-0.7199560028301355,-0.08030202184903021,0.9630868246861536,Adelie
-0.9172193569631464,1.0930989113606648,-0.9921419091307628,1.2239252048112303,1.8418183618000379,0.9630868246861536,Gentoo
0.5264513468960071,1.2599278539717467,0.3736934735368894,-0.35997800141506775,-0.6693389136124543,-1.0383279828647594,Chinstrap
-0.9172193569631464,0.258954198305255,-1.6497663526374098,0.647960402547122,-0.018298138505511888,-1.0383279828647594,Gentoo
-0.9172193569631464,0.2774907474842644,1.5877693692414705,-0.7199560028301355,0.47773292824263475,0.9630868246861536,Adelie
-0.9172193569631464,-1.2054331868364643,0.9807314213891809,-0.5039692019810948,-0.5763330885971768,0.9630868246861536,Adelie
1.9701220507551604,-0.8532387524352916,0.12076099526510191,-1.0799340042452032,-0.5143292052536586,-1.0383279828647594,Adelie
-0.9172193569631464,-0.5010443180341188,0.7277989431173933,-0.7199560028301355,-0.6383369719406952,0.9630868246861536,Adelie
0.5264513468960071,-1.4464083261635836,1.18307740400661,-0.7919516031131492,-0.5143292052536586,0.9630868246861536,Adelie
0.5264513468960071,0.2774907474842644,1.1324909083522519,-0.5039692019810948,-0.8553505636430093,-1.0383279828647594,Chinstrap
0.5264513468960071,-0.7976291048982648,0.9807314213891809,-1.2239252048112303,0.539736811586153,0.9630868246861536,Adelie
-0.9172193569631464,0.4628562392743555,-1.4980068656743377,0.647960402547122,0.7877523449602264,-1.0383279828647594,Gentoo
0.5264513468960071,-0.7049463590032192,0.6772124474630351,-0.35997800141506775,0.1677135115250431,0.9630868246861536,Adelie
-0.9172193569631464,-1.4093352278055649,-0.2839309699697567,-1.439912005660271,-1.6924029887805068,-1.0383279828647594,Adelie
